Task description has been saved.,Danasîna peywirê hat tomarkirin.
Task Details,Hûrguliyên Peywirê
Task due in {0} days: {1},Peywir di {0} rojan de diqede: {1}
Task due today: {0},Peywir îro diqede: {0}
Task due tomorrow: {0},Peywir sibê diqede: {0}
Task duplicated,Peywir hat dubarekirin
Task Group,Koma Peywiran
Task ID is required,Nasnameya peywirê pêwîst e
Task is blocked by incomplete dependencies,Peywir ji ber pêwendiyên netemamkirî astengkirî ye
Task is cancelled,Peywir hat betalkirin
Task is completed,Peywir temam bû
Task is no longer blocked by a group,Peywir êdî ji aliyê komekê ve astengkirî nîne
Task is required for task context,Peywir ji bo çarçoveya peywirê pêwîst e
Task is required when tracking context is 'task',Peywir pêwîst e dema çarçoveya şopandinê 'peywir' e
Task linked,Peywir hat girêdan
Task moved,Peywir hat veguhestin
Task name,Navê peywirê
Task name is required,Navê peywirê pêwîst e
Task removed from group,Peywir ji komê hat rakirin
Task Subject,Mijara Peywirê
Task subject is required,Mijara peywirê pêwîst e
Task Type,Cureyê Peywirê
Task unblocked: {0},Peywir hat vekirin: {0}
Task unlinked,Peywir hat veqetandin
Task updated,Peywir hat nûkirin
Task {0} not found,Peywira {0} nehat dîtin
Task {0} not in project {1},Peywira {0} di projeya {1} de nîne
Task {0} to Frappe,Peywira {0} bo Frappe
Tasks,Peywir
tasks,peywir
Tasks and milestones will be created with dates relative to the project start date.,Peywir û qonaxên girîng dê bi dîrokên li gorî dîroka destpêka projeyê werin afirandin.
Tasks assigned to you across all projects.,Peywirên ku li seranserê hemû projeyan ji we re hatine peywirkirin.
Tasks created:,Peywirên afirandî:
Tasks from projects you manage.,Peywirên ji projeyên ku hûn birêve dibin.
Tasks updated:,Peywirên nûkirî:
"Tasks, milestones, and dependencies have been created.","Peywir, qonaxên girîng, û pêwendî hatin afirandin."
Tasks:,Peywir:
TBD,Hêj Diyar Nebûye
Team,Tîm
Team Members,Endamên Tîmê
Template,Şablon
Template applied,Şablon hat bicîhkirin
Template data is required in import data,Daneyên şablonê di daneyên hawirdekirinê de pêwîst in
Template has no data,Şablonê dane tune
Template Name,Navê Şablonê
Template name,Navê şablonê
Template name is required,Navê şablonê pêwîst e
Template name is required in import data,Navê şablonê di daneyên hawirdekirinê de pêwîst e
Template saved,Şablon hat tomarkirin
Template updated successfully.,Şablon bi serkeftî hat nûkirin.
Template {0} not found,Şablona {0} nehat dîtin
Templates,Şablon
Tentative,Pêşbînîkirî
The comment has been deleted,Şîrove hat jêbirin
The project,Proje
The source document may have been deleted.,Dibe ku belgeya çavkaniyê hatibe jêbirin.
The source document will not be affected.,Belgeya çavkaniyê bandor nabe.
The status of '{0}' was changed from {1} to {2}.,Rewşa '{0}' ji {1} bo {2} hat guherandin.
Theme,Dîmen
Theme preference,Tercîha dîmenê
This action,Ev çalakî
This action cannot be undone.,Ev çalakî nayê vegerandin.
This activity has been flagged for attention,Ev çalakî ji bo baldariyê hat nîşankirin
This is a reminder for your upcoming appointment,Ev bîranînek e ji bo randevûya we ya nêzîk
This method is only meant for developer mode,Ev rêbaz tenê ji bo moda pêşdebiran e
This page wandered off,This page wandered off
This Week,Vê Hefteyê
This will delete all notes and preferences associated with this activity.,Ev ê hemû not û tercîhên bi vê çalakiyê re girêdayî jêbibe.
This will import all Frappe Projects into Orga. Continue?,Ev ê hemû Projeyên Frappe di Orga de hawirde bike. Bidomînin?
This will permanently delete,Ev ê bi temamî jêbibe
This will permanently delete:,Ev ê bi temamî jêbibe:
Thu,Pêncş
Time,Dem
Time & Billing,Dem û Fatûrekirin
Time & Revenue,Dem û Dahatin
Time Entries,Tomarên Demê
Time log name is required,Navê tomara demê pêwîst e
Time Log not found,Tomara Demê nehat dîtin
Time log {0} not found,Tomara demê {0} nehat dîtin
Time Logs,Tomarên Demê
Time Summary,Kurteya Demê
Time Tracking,Şopandina Demê
Timeline,Rêza Demê
Timer active on,Demjimêr çalak e li ser
Timer is not running,Demjimêr naxebite
Timer Running,Demjimêr Dixebite
Timer running,Demjimêr dixebite
Timesheet DocType not available,DocType ya Tabloya Demê berdest nîne
Timesheets,Tabloyên Demê
Timezone,Qada Demê
Timezone is detected from your browser,Qada demê ji geroka we tê tesbîtkirin
Title,Sernivîs
Title cannot exceed 255 characters,Sernivîs nikare ji 255 tîpan derbas bibe
Title is required,Sernivîs pêwîst e
Title updated,Sernivîs hat nûkirin
To,Bo
to,bo
to cancel,ji bo betalkirinê
to close,ji bo girtinê
to confirm:,ji bo piştrastkirinê:
to edit,ji bo sererastkirinê
"to save,","ji bo tomarkirinê,"
To Time cannot be before From Time,Dema Dawî nikare berî Dema Destpêkê be
Today,Îro
today,îro
Toggle billable,Fatûrekirinê biguherîne
Toggle Details Panel,Panela Hûrguliyan Biguherîne
Toggle Manager Panel,Panela Rêvebirê Biguherîne
Toggle Sidebar,Barê Kêlekê Biguherîne
Tomorrow,Sibê
tomorrow,sibê
Total,Tevahî
Total Budget,Budceya Tevahî
Total Contacts,Têkiliyên Tevahî
Total Cost,Lêçûna Tevahî
Total Cost to Org,Lêçûna Tevahî bo Rêxistinê
Total Defect Cost,Lêçûna Tevahî ya Kêmasiyê
Total Hours,Saetên Tevahî
Total Hours Logged,Saetên Tevahî yên Tomarkirî
Total Projects,Projeyên Tevahî
Total Spent,Xerckirina Tevahî
Total Tasks,Peywirên Tevahî
Total:,Tevahî:
Tracked,Şopandî
trails to today while Open at 0%,heta îro şop dike dema ku Vekirî ye di 0% de
Tried:,Tried:
Try adjusting your filter criteria,Pîvanên fîlterê xwe biguherînin
Try adjusting your filters.,Fîlterên xwe biguherînin.
Try Again,Dîsa Biceribîne
Tue,Sêş
Type,Cure
Type updated,Cure hat nûkirin
Type:,Cure:
Typical response time: 1-2 business days,Dema bersivdayînê ya asayî: 1-2 rojên karî
Unarchive,Ji Arşîvê Derxe
Unarchive Activity,Çalakiyê ji Arşîvê Derxe
Unassign,Peywirkirinê Rake
Unassigned,Nepeywirkirî
Under Budget,Di Bin Budceyê De
Ungrouped,Nekomkirî
Unknown,Nenas
Unknown error,Çewtiya nenas
Unlink failed,Veqetandin têk çû
Unlink task from milestone,Peywirê ji qonaxa girîng veqetîne
Unpin,Derzî Rake
Unpin Activity,Derziya Çalakiyê Rake
Unread,Nexwendî
Unread only,Tenê nexwendî
Until,Heta
Up to Date,Up to Date
Upcoming,Nêzîk
upcoming,nêzîk
Update,Update
Update Available,Update Available
Update available,Update available
Update available: v{0},Update available: v{0}
Update check failed: {0},Update check failed: {0}
Update failed,Nûkirin têk çû
Updated,Nûkirî
Updated successfully,Bi serkeftî hat nûkirin
Updates,Updates
Upload,Bar Bike
Upload failed,Barkirin têk çû
Upload files below to attach them to this task.,Li jêr dosyeyan bar bikin da ku bi vê peywirê re girê bidin.
Upload to project,Berê projeyê bar bike
Uploading...,Tê barkirin...
Urgent,Lezgîn
User {0} is already linked to client {1},Bikarhênerê {0} jixwe bi xerîdarê {1} re girêdayî ye
User {0} is already linked to resource {1},Bikarhênerê {0} jixwe bi çavkaniya {1} re girêdayî ye
Utilization,Bikaranîn
Valid,Derbasdar
Value:,Nirx:
Variance,Cûdabûn
Variance:,Cûdabûn:
Version {0} is available. You are running {1}.,Version {0} is available. You are running {1}.
View,Dîtin
View All,Hemûyan Bibîne
View all active projects,Hemû projeyên çalak bibîne
View all open tasks,Hemû peywirên vekirî bibîne
View overdue tasks,Peywirên derengmayî bibîne
View Release,View Release
Visibility,Xuyanî
Waiting for this task,Li benda vê peywirê
Waits for:,Li benda:
Warning: Resource {0} status is {1},Hişyarî: Rewşa çavkaniya {0} {1} e
Warning: Using HTTP instead of HTTPS. Webhook payloads may not be secure.,Hişyarî: HTTP li şûna HTTPS tê bikaranîn. Daneyên webhook dibe ku ewle nebin.
Watch budget closely,Budceyê ji nêzîk ve bişopînin
We'll respond to:,Em ê bersivê bidin:
Webhook deleted,Webhook hat jêbirin
Webhook name is required,Navê webhook pêwîst e
Webhook not found,Webhook nehat dîtin
Webhook URL is required,URL ya webhook pêwîst e
Webhook URL must start with http:// or https://,URL ya webhook divê bi http:// an https:// dest pê bike
Wed,Çarş
Week,Hefte
Weekend,Dawiya Hefteyê
Weekly Capacity,Kapasîteya Heftanê
weekly capacity,kapasîteya heftanê
Weekly Capacity (h),Kapasîteya Heftanê (s)
Welcome,Bi xêr hatî
Welcome back!,Bi xêr hatî dîsa!
Welcome to Orga,Bi xêr hatî Orga
What are you working on?,Hûn li ser çi dixebitin?
What did you work on?,Hûn li ser çi xebitîn?
When,Kengê
When work begins,Dema ku kar dest pê dike
When work is due,Dema ku kar diqede
Where,Li ku
Will capture:,Dê bigire:
Will create:,Dê biafirîne:
with checklist items,bi babetên lîsteyê
Working,Dixebite
Workload,Barê Karî
Workmanship,Hunerkarî
Write a comment...,Şîroveyekê binivîsin...
Write a comment... Use @name to mention (Ctrl+Enter to send),Şîroveyekê binivîsin... @nav bikar bînin ji bo behskirinê (Ctrl+Enter ji bo şandinê)
Year,Sal
Yes,Erê
Yesterday,Duh
yesterday,duh
You are not an attendee of this appointment,Hûn beşdarê vê randevûyê ne ne
You are not linked to any resource,Hûn bi tu çavkaniyê re ne girêdayî ne
You are running the latest version of Orga.,You are running the latest version of Orga.
You can only delete your own comments,Hûn tenê dikarin şîroveyên xwe jêbibin
You can only delete your own reactions,Hûn tenê dikarin bertêkên xwe jêbibin
You do not have access to the client portal. Please contact support.,Gihîştina we ya portala xerîdaran tune. Ji kerema xwe bi piştgiriyê re têkilî daynin.
You have already reacted with '{0}',We berê bi '{0}' bertêk da
You have been assigned to task '{0}' in project '{1}'.,Ji we re peywira '{0}' di projeya '{1}' de hat peywirkirin.
You have been assigned to: {0},Ji we re hat peywirkirin: {0}
You have been invited to the following appointment,Hûn ji randevûya jêr re hatin vexwendin
You have no tasks assigned to you right now.,Niha tu peywir ji we re nehatiye peywirkirin.
You were mentioned in {0},Di {0} de behsa we hat kirin
Your attendance,Beşdariya we
Your comment has been posted,Şîroveya we hat şandin
Your Projects,Projeyên We
Your projects will appear here once they're assigned to you.,Projeyên we dê li vir xuya bibin gava ku ji we re werin peywirkirin.
Your Response,Bersiva We
Your RSVP,RSVP ya We
Your support request has been submitted successfully.,Daxwaza piştgiriya we bi serkeftî hat pêşkêşkirin.
Your support request has been submitted successfully. We'll get back to you shortly.,Daxwaza piştgiriya we bi serkeftî hat pêşkêşkirin. Em ê di demek kurt de bi we re têkilî daynin.
"Your task ""{0}"" is no longer blocked and can now be started.","Peywira we ""{0}"" êdî astengkirî nîne û niha dikare dest pê bibe."
{0} is required,{0} pêwîst e
{0} new activities,{0} çalakiyên nû
{0} of {1} completed,{0} ji {1} temam bû
{0} projects already migrated (will be skipped or updated),{0} proje berê koçkirî ne (dê derbas bibin an nû bibin)
{0} status changed to {1},Rewşa {0} bo {1} hat guherandin
{0} tasks remaining,{0} peywir mane
{0} tasks without projects will be skipped,{0} peywirên bê proje dê derbas bibin
{0} {1} not found,{0} {1} nehat dîtin
