Rolled back,واپس لے جایا گیا
Room or address,کمرہ یا پتہ
RSVP,جواب
Safety,حفاظت
Sat,ہفتہ
Save,محفوظ کریں
"Save a project as a template, or import one from a JSON file.",پروجیکٹ کو ٹیمپلیٹ کے طور پر محفوظ کریں، یا JSON فائل سے درآمد کریں۔
Save as Template,ٹیمپلیٹ کے طور پر محفوظ کریں
Save Changes,تبدیلیاں محفوظ کریں
Save failed,محفوظ کرنا ناکام
Save Preferences,ترجیحات محفوظ کریں
Save Template,ٹیمپلیٹ محفوظ کریں
Saving...,محفوظ ہو رہا ہے...
Schedule,شیڈول
Schedule type is required for scheduled triggers,شیڈول شدہ ٹرگرز کے لیے شیڈول کی قسم ضروری ہے
Scheduled,شیڈول شدہ
Search,تلاش
"Search by name, email, or skill...",نام، ای میل، یا مہارت سے تلاش کریں...
Search for a project...,پروجیکٹ تلاش کریں...
Search for a task...,ٹاسک تلاش کریں...
Search for an event...,تقریب تلاش کریں...
Search for people to invite...,مدعو کرنے کے لیے لوگ تلاش کریں...
Search tasks to link...,منسلک کرنے کے لیے ٹاسکس تلاش کریں...
Search tasks...,ٹاسکس تلاش کریں...
Search...,تلاش...
Searching...,تلاش ہو رہی ہے...
Seen,دیکھا گیا
Select a project if your request is related to a specific project.,اگر آپ کی درخواست کسی مخصوص پروجیکٹ سے متعلق ہے تو پروجیکٹ منتخب کریں۔
Select a project...,پروجیکٹ منتخب کریں...
Select a task from the Gantt chart to view and manage its details.,تفصیلات دیکھنے اور انتظام کرنے کے لیے گینٹ چارٹ سے ٹاسک منتخب کریں۔
Select a task from the list or Kanban board to view and manage its details.,تفصیلات دیکھنے اور انتظام کرنے کے لیے فہرست یا کنبان بورڈ سے ٹاسک منتخب کریں۔
Select a template...,ٹیمپلیٹ منتخب کریں...
Select priority...,ترجیح منتخب کریں...
Select status...,حالت منتخب کریں...
Select task...,ٹاسک منتخب کریں...
Select type...,قسم منتخب کریں...
Selection,انتخاب
Send,بھیجیں
Send comment,تبصرہ بھیجیں
Send email invitations to attendees,شرکاء کو ای میل دعوت نامے بھیجیں
Send Invitations,دعوت نامے بھیجیں
Send notification when a task is assigned to a user,جب کسی صارف کو ٹاسک تفویض ہو تو اطلاع بھیجیں
Send notification when task status changes,جب ٹاسک کی حالت تبدیل ہو تو اطلاع بھیجیں
Send reminder before task due date,ٹاسک کی مقررہ تاریخ سے پہلے یاد دہانی بھیجیں
sent,بھیجا گیا
Set rate,شرح مقرر کریں
Settings,ترتیبات
Settings saved successfully,ترتیبات کامیابی سے محفوظ ہو گئیں
Severity,شدت
SF (Start-Finish),SF (شروع-ختم)
SF - Start-to-Finish,SF - شروع سے ختم
Show,دکھائیں
Show all,سب دکھائیں
Show all changes,تمام تبدیلیاں دکھائیں
Show Archived,آرکائیو شدہ دکھائیں
Show full diff,مکمل فرق دکھائیں
Show less,کم دکھائیں
Show more,مزید دکھائیں
Skill added,مہارت شامل ہو گئی
Skill is required,مہارت ضروری ہے
Skill Name,مہارت کا نام
Skill removed,مہارت ہٹا دی گئی
Skill {0} already exists for this resource,وسیلے کے لیے مہارت {0} پہلے سے موجود ہے
Skills,مہارتیں
Skills & Competencies,مہارتیں اور قابلیتیں
Skip already migrated projects,پہلے سے منتقل شدہ پروجیکٹس چھوڑ دیں
Sort by,ترتیب بلحاظ
Sort: Due Date,ترتیب: مقررہ تاریخ
Sort: Priority,ترتیب: ترجیح
Sort: Project,ترتیب: پروجیکٹ
Sort: Status,ترتیب: حالت
Sort: Task,ترتیب: ٹاسک
Source Code,سورس کوڈ
Spent,خرچ شدہ
Spent:,خرچ شدہ:
SS (Start-Start),SS (شروع-شروع)
SS - Start-to-Start,SS - شروع سے شروع
Standalone,اکیلا
Start,آغاز
Start a discussion below,نیچے بحث شروع کریں
Start Date,آغاز کی تاریخ
Start date,آغاز کی تاریخ
Start Date (Earliest),آغاز کی تاریخ (ابتدائی)
Start date updated,آغاز کی تاریخ اپ ڈیٹ ہو گئی
Start date/time is required,آغاز کی تاریخ/وقت ضروری ہے
Start Migration,منتقلی شروع کریں
Start the conversation below.,نیچے گفتگو شروع کریں۔
Start Timer,ٹائمر شروع کریں
Start typing to search...,تلاش کے لیے ٹائپ کرنا شروع کریں...
Start-to-Finish,شروع سے ختم
Start-to-Start,شروع سے شروع
Start:,آغاز:
Statistics reset,اعداد و شمار دوبارہ مقرر
Status,حالت
Status assigned to new projects,نئے پروجیکٹس کو تفویض شدہ حالت
Status assigned to new tasks,نئے ٹاسکس کو تفویض شدہ حالت
Status Changes,حالت کی تبدیلیاں
Status updated,حالت اپ ڈیٹ ہو گئی
Status:,حالت:
Stop,رکیں
Stop & Save,رکیں اور محفوظ کریں
Stop Timer,ٹائمر بند کریں
Stops current timer and starts for this event,موجودہ ٹائمر بند کرکے اس تقریب کا ٹائمر شروع کرتا ہے
Stops current timer and starts for this task,موجودہ ٹائمر بند کرکے اس ٹاسک کا ٹائمر شروع کرتا ہے
Subject,موضوع
Subject cannot exceed 255 characters,موضوع 255 حروف سے زیادہ نہیں ہو سکتا
Subject is required,موضوع ضروری ہے
Submit,جمع کریں
Submit Another Request,ایک اور درخواست جمع کریں
Submit Request,درخواست جمع کریں
Submitting...,جمع ہو رہا ہے...
Successfully saved,کامیابی سے محفوظ ہو گیا
Successors (Blocking),جانشین (بلاک کرنے والے)
Sun,اتوار
Supplier,سپلائر
Support,سپورٹ
Switch to this event,اس تقریب پر منتقل ہوں
Switch to this task,اس ٹاسک پر منتقل ہوں
Sync direction is set to Frappe to Orga only,ہم آہنگی کی سمت صرف Frappe سے Orga مقرر ہے
Sync direction is set to Orga to Frappe only,ہم آہنگی کی سمت صرف Orga سے Frappe مقرر ہے
Sync not enabled for this project,اس پروجیکٹ کے لیے ہم آہنگی فعال نہیں
System,نظام
Table,ٹیبل
Take ownership of this task,اس ٹاسک کی ذمہ داری لیں
Target Date,ہدف کی تاریخ
Target End,ہدف اختتام
Target Project,ہدف پروجیکٹ
Target user is required for '{0}' action,'{0}' عمل کے لیے ہدف صارف ضروری ہے
task,ٹاسک
Task,ٹاسک
Task '{0}' is due on {1}.,ٹاسک '{0}' کی مقررہ تاریخ {1} ہے۔
Task and resource are required,ٹاسک اور وسیلہ ضروری ہیں
Task Assignment,ٹاسک تفویض
Task cannot be its own parent,ٹاسک اپنا خود والدین نہیں ہو سکتا
Task cannot depend on itself,ٹاسک خود پر منحصر نہیں ہو سکتا
Task cannot depend on the group it belongs to,ٹاسک اس گروپ پر منحصر نہیں ہو سکتا جس سے تعلق رکھتا ہے
Task created,ٹاسک بنایا گیا
Task deleted,ٹاسک حذف ہو گیا
Task description has been saved.,ٹاسک کی تفصیل محفوظ ہو گئی۔
Task Details,ٹاسک کی تفصیلات
Task due in {0} days: {1},ٹاسک {0} دنوں میں مقرر ہے: {1}
Task due today: {0},ٹاسک آج مقرر ہے: {0}
Task due tomorrow: {0},ٹاسک کل مقرر ہے: {0}
Task duplicated,ٹاسک کی نقل بن گئی
Task Group,ٹاسک گروپ
Task ID is required,ٹاسک کی شناخت ضروری ہے
Task is blocked by incomplete dependencies,ٹاسک نامکمل انحصارات کی وجہ سے بلاک ہے
Task is cancelled,ٹاسک منسوخ ہو گیا
Task is completed,ٹاسک مکمل ہو گیا
Task is no longer blocked by a group,ٹاسک اب گروپ کی وجہ سے بلاک نہیں ہے
Task is required for task context,ٹاسک سیاق و سباق کے لیے ٹاسک ضروری ہے
Task is required when tracking context is 'task',جب ٹریکنگ سیاق و سباق 'ٹاسک' ہو تو ٹاسک ضروری ہے
Task linked,ٹاسک منسلک ہو گیا
Task moved,ٹاسک منتقل ہو گیا
Task name,ٹاسک کا نام
Task name is required,ٹاسک کا نام ضروری ہے
Task removed from group,ٹاسک گروپ سے ہٹا دیا گیا
Task Subject,ٹاسک کا موضوع
Task subject is required,ٹاسک کا موضوع ضروری ہے
Task Type,ٹاسک کی قسم
Task unblocked: {0},ٹاسک غیر مسدود ہو گیا: {0}
Task unlinked,ٹاسک کا ربط ہٹ گیا
Task updated,ٹاسک اپ ڈیٹ ہو گیا
Task {0} not found,ٹاسک {0} نہیں ملا
Task {0} not in project {1},ٹاسک {0} پروجیکٹ {1} میں نہیں ہے
Task {0} to Frappe,ٹاسک {0} Frappe میں
Tasks,ٹاسکس
tasks,ٹاسکس
Tasks and milestones will be created with dates relative to the project start date.,ٹاسکس اور سنگ میل پروجیکٹ کی آغاز تاریخ کے مطابق تاریخوں کے ساتھ بنائے جائیں گے۔
Tasks assigned to you across all projects.,تمام پروجیکٹس میں آپ کو تفویض شدہ ٹاسکس۔
Tasks created:,بنائے گئے ٹاسکس:
Tasks from projects you manage.,آپ کے زیر انتظام پروجیکٹس کے ٹاسکس۔
Tasks updated:,اپ ڈیٹ شدہ ٹاسکس:
"Tasks, milestones, and dependencies have been created.",ٹاسکس، سنگ میل، اور انحصارات بنائے گئے۔
Tasks:,ٹاسکس:
TBD,طے ہونا باقی
Team,ٹیم
Team Members,ٹیم کے ارکان
Template,ٹیمپلیٹ
Template applied,ٹیمپلیٹ لاگو ہو گیا
Template data is required in import data,درآمد ڈیٹا میں ٹیمپلیٹ ڈیٹا ضروری ہے
Template has no data,ٹیمپلیٹ میں کوئی ڈیٹا نہیں
Template Name,ٹیمپلیٹ کا نام
Template name,ٹیمپلیٹ کا نام
Template name is required,ٹیمپلیٹ کا نام ضروری ہے
Template name is required in import data,درآمد ڈیٹا میں ٹیمپلیٹ کا نام ضروری ہے
Template saved,ٹیمپلیٹ محفوظ ہو گیا
Template updated successfully.,ٹیمپلیٹ کامیابی سے اپ ڈیٹ ہو گیا۔
Template {0} not found,ٹیمپلیٹ {0} نہیں ملا
Templates,ٹیمپلیٹس
Tentative,غیر حتمی
The comment has been deleted,تبصرہ حذف ہو گیا ہے
The project,پروجیکٹ
The source document may have been deleted.,اصل دستاویز شاید حذف ہو چکی ہے۔
The source document will not be affected.,اصل دستاویز متاثر نہیں ہوگی۔
The status of '{0}' was changed from {1} to {2}.,'{0}' کی حالت {1} سے {2} میں تبدیل ہو گئی۔
Theme,تھیم
Theme preference,تھیم کی ترجیح
This action,یہ عمل
This action cannot be undone.,یہ عمل واپس نہیں ہو سکتا۔
This activity has been flagged for attention,اس سرگرمی کو توجہ کے لیے نشان زد کیا گیا ہے
This is a reminder for your upcoming appointment,یہ آپ کی آنے والی ملاقات کی یاد دہانی ہے
This method is only meant for developer mode,یہ طریقہ صرف ڈویلپر موڈ کے لیے ہے
This page wandered off,This page wandered off
This Week,اس ہفتے
This will delete all notes and preferences associated with this activity.,یہ اس سرگرمی سے وابستہ تمام نوٹس اور ترجیحات حذف کر دے گا۔
This will import all Frappe Projects into Orga. Continue?,یہ تمام Frappe پروجیکٹس کو Orga میں درآمد کرے گا۔ جاری رکھیں؟
This will permanently delete,یہ مستقل طور پر حذف کر دے گا
This will permanently delete:,یہ مستقل طور پر حذف کر دے گا:
Thu,جمعرات
Time,وقت
Time & Billing,وقت اور بلنگ
Time & Revenue,وقت اور آمدنی
Time Entries,وقت کے اندراجات
Time log name is required,وقت کے ریکارڈ کا نام ضروری ہے
Time Log not found,وقت کا ریکارڈ نہیں ملا
Time log {0} not found,وقت کا ریکارڈ {0} نہیں ملا
Time Logs,وقت کے ریکارڈز
Time Summary,وقت کا خلاصہ
Time Tracking,وقت کی ٹریکنگ
Timeline,ٹائم لائن
Timer active on,ٹائمر فعال ہے
Timer is not running,ٹائمر نہیں چل رہا
Timer Running,ٹائمر چل رہا ہے
Timer running,ٹائمر چل رہا ہے
Timesheet DocType not available,ٹائم شیٹ DocType دستیاب نہیں
Timesheets,ٹائم شیٹس
Timezone,ٹائم زون
Timezone is detected from your browser,ٹائم زون آپ کے براؤزر سے معلوم ہوتا ہے
Title,عنوان
Title cannot exceed 255 characters,عنوان 255 حروف سے زیادہ نہیں ہو سکتا
Title is required,عنوان ضروری ہے
Title updated,عنوان اپ ڈیٹ ہو گیا
To,تک
to,تک
to cancel,منسوخ کرنے کے لیے
to close,بند کرنے کے لیے
to confirm:,تصدیق کے لیے:
to edit,ترمیم کے لیے
"to save,",محفوظ کرنے کے لیے،
To Time cannot be before From Time,اختتامی وقت آغاز کے وقت سے پہلے نہیں ہو سکتا
Today,آج
today,آج
Toggle billable,قابل بلنگ ٹوگل کریں
Toggle Details Panel,تفصیلات پینل ٹوگل کریں
Toggle Manager Panel,مینیجر پینل ٹوگل کریں
Toggle Sidebar,سائیڈ بار ٹوگل کریں
Tomorrow,کل
tomorrow,کل
Total,کل
Total Budget,کل بجٹ
Total Contacts,کل رابطے
Total Cost,کل لاگت
Total Cost to Org,تنظیم کی کل لاگت
Total Defect Cost,خرابیوں کی کل لاگت
Total Hours,کل اوقات
Total Hours Logged,کل درج شدہ اوقات
Total Projects,کل پروجیکٹس
Total Spent,کل خرچ
Total Tasks,کل ٹاسکس
Total:,کل:
Tracked,ٹریک شدہ
trails to today while Open at 0%,0% پر کھلا رہتے ہوئے آج تک ٹریل کرتا ہے
Tried:,Tried:
Try adjusting your filter criteria,اپنے فلٹر کے معیار کو ایڈجسٹ کرنے کی کوشش کریں
Try adjusting your filters.,اپنے فلٹرز کو ایڈجسٹ کرنے کی کوشش کریں۔
Try Again,دوبارہ کوشش کریں
Tue,منگل
Type,قسم
Type updated,قسم اپ ڈیٹ ہو گئی
Type:,قسم:
Typical response time: 1-2 business days,عام جوابی وقت: 1-2 کاروباری دن
Unarchive,غیر آرکائیو
Unarchive Activity,سرگرمی غیر آرکائیو کریں
Unassign,تفویض ہٹائیں
Unassigned,غیر تفویض شدہ
Under Budget,بجٹ سے کم
Ungrouped,بغیر گروپ
Unknown,نامعلوم
Unknown error,نامعلوم خرابی
Unlink failed,ربط ہٹانا ناکام
Unlink task from milestone,سنگ میل سے ٹاسک کا ربط ہٹائیں
Unpin,ان پن
Unpin Activity,سرگرمی ان پن کریں
Unread,نہ پڑھا ہوا
Unread only,صرف نہ پڑھے ہوئے
Until,تک
Up to Date,Up to Date
Upcoming,آنے والا
upcoming,آنے والا
Update,Update
Update Available,Update Available
Update available,Update available
Update available: v{0},Update available: v{0}
Update check failed: {0},Update check failed: {0}
Update failed,اپ ڈیٹ ناکام
Updated,اپ ڈیٹ شدہ
Updated successfully,کامیابی سے اپ ڈیٹ ہو گیا
Updates,Updates
Upload,اپ لوڈ
Upload failed,اپ لوڈ ناکام
Upload files below to attach them to this task.,اس ٹاسک سے منسلک کرنے کے لیے نیچے فائلیں اپ لوڈ کریں۔
Upload to project,پروجیکٹ میں اپ لوڈ کریں
Uploading...,اپ لوڈ ہو رہا ہے...
Urgent,فوری
User {0} is already linked to client {1},صارف {0} پہلے سے کلائنٹ {1} سے منسلک ہے
User {0} is already linked to resource {1},صارف {0} پہلے سے وسیلے {1} سے منسلک ہے
Utilization,استعمال
Valid,درست
Value:,قدر:
Variance,فرق
Variance:,فرق:
Version {0} is available. You are running {1}.,Version {0} is available. You are running {1}.
View,دیکھیں
View All,سب دیکھیں
View all active projects,تمام فعال پروجیکٹس دیکھیں
View all open tasks,تمام کھلے ٹاسکس دیکھیں
View overdue tasks,تاخیر شدہ ٹاسکس دیکھیں
View Release,View Release
Visibility,مرئیت
Waiting for this task,اس ٹاسک کا انتظار
Waits for:,انتظار کرتا ہے:
Warning: Resource {0} status is {1},انتباہ: وسیلہ {0} کی حالت {1} ہے
Warning: Using HTTP instead of HTTPS. Webhook payloads may not be secure.,انتباہ: HTTPS کی بجائے HTTP استعمال ہو رہا ہے۔ Webhook پے لوڈز محفوظ نہیں ہو سکتے۔
Watch budget closely,بجٹ پر قریبی نظر رکھیں
We'll respond to:,ہم جواب دیں گے:
Webhook deleted,Webhook حذف ہو گیا
Webhook name is required,Webhook کا نام ضروری ہے
Webhook not found,Webhook نہیں ملا
Webhook URL is required,Webhook URL ضروری ہے
Webhook URL must start with http:// or https://,Webhook URL کو http:// یا https:// سے شروع ہونا چاہیے
Wed,بدھ
Week,ہفتہ
Weekend,ہفتے کا آخر
Weekly Capacity,ہفتہ وار صلاحیت
weekly capacity,ہفتہ وار صلاحیت
Weekly Capacity (h),ہفتہ وار صلاحیت (گھنٹے)
Welcome,خوش آمدید
Welcome back!,واپسی پر خوش آمدید!
Welcome to Orga,Orga میں خوش آمدید
What are you working on?,آپ کس پر کام کر رہے ہیں؟
What did you work on?,آپ نے کس پر کام کیا؟
When,کب
When work begins,جب کام شروع ہو
When work is due,جب کام مقرر ہو
Where,کہاں
Will capture:,ریکارڈ کرے گا:
Will create:,بنائے گا:
with checklist items,چیک لسٹ آئٹمز کے ساتھ
Working,کام جاری
Workload,کام کا بوجھ
Workmanship,کاریگری
Write a comment...,تبصرہ لکھیں...
Write a comment... Use @name to mention (Ctrl+Enter to send),تبصرہ لکھیں... ذکر کے لیے @name استعمال کریں (بھیجنے کے لیے Ctrl+Enter)
Year,سال
Yes,ہاں
Yesterday,کل
yesterday,کل
You are not an attendee of this appointment,آپ اس ملاقات کے شرکاء میں نہیں ہیں
You are not linked to any resource,آپ کسی وسیلے سے منسلک نہیں ہیں
You are running the latest version of Orga.,You are running the latest version of Orga.
You can only delete your own comments,آپ صرف اپنے تبصرے حذف کر سکتے ہیں
You can only delete your own reactions,آپ صرف اپنے ردعمل حذف کر سکتے ہیں
You do not have access to the client portal. Please contact support.,آپ کو کلائنٹ پورٹل تک رسائی نہیں ہے۔ براہ کرم سپورٹ سے رابطہ کریں۔
You have already reacted with '{0}',آپ پہلے سے '{0}' کا ردعمل دے چکے ہیں
You have been assigned to task '{0}' in project '{1}'.,آپ کو پروجیکٹ '{1}' میں ٹاسک '{0}' تفویض کیا گیا ہے۔
You have been assigned to: {0},آپ کو تفویض کیا گیا ہے: {0}
You have been invited to the following appointment,آپ کو درج ذیل ملاقات میں مدعو کیا گیا ہے
You have no tasks assigned to you right now.,اس وقت آپ کو کوئی ٹاسک تفویض نہیں ہے۔
You were mentioned in {0},آپ کا ذکر {0} میں ہوا
Your attendance,آپ کی حاضری
Your comment has been posted,آپ کا تبصرہ شائع ہو گیا ہے
Your Projects,آپ کے پروجیکٹس
Your projects will appear here once they're assigned to you.,آپ کے پروجیکٹس یہاں ظاہر ہوں گے جب وہ آپ کو تفویض ہوں گے۔
Your Response,آپ کا جواب
Your RSVP,آپ کا جواب
Your support request has been submitted successfully.,آپ کی سپورٹ درخواست کامیابی سے جمع ہو گئی ہے۔
Your support request has been submitted successfully. We'll get back to you shortly.,آپ کی سپورٹ درخواست کامیابی سے جمع ہو گئی ہے۔ ہم جلد آپ سے رابطہ کریں گے۔
"Your task ""{0}"" is no longer blocked and can now be started.","آپ کا ٹاسک ""{0}"" اب بلاک نہیں ہے اور شروع کیا جا سکتا ہے۔"
{0} is required,{0} ضروری ہے
{0} new activities,{0} نئی سرگرمیاں
{0} of {1} completed,{1} میں سے {0} مکمل
{0} projects already migrated (will be skipped or updated),{0} پروجیکٹس پہلے سے منتقل شدہ ہیں (چھوڑ دیے جائیں گے یا اپ ڈیٹ ہوں گے)
{0} status changed to {1},{0} کی حالت {1} میں تبدیل ہو گئی
{0} tasks remaining,{0} ٹاسکس باقی
{0} tasks without projects will be skipped,پروجیکٹس کے بغیر {0} ٹاسکس چھوڑ دیے جائیں گے
{0} {1} not found,{0} {1} نہیں ملا
