This will permanently delete:,Thao tác này sẽ xóa vĩnh viễn:
Thu,T5
Time,Thời gian
Time & Billing,Thời gian và thanh toán
Time & Revenue,Thời gian và doanh thu
Time Entries,Mục ghi thời gian
Time log name is required,Tên mục ghi thời gian là bắt buộc
Time Log not found,Không tìm thấy mục ghi thời gian
Time log {0} not found,Không tìm thấy mục ghi thời gian {0}
Time Logs,Mục ghi thời gian
Time Summary,Tóm tắt thời gian
Time Tracking,Theo dõi thời gian
Timeline,Dòng thời gian
Timer active on,Bộ đếm đang chạy trên
Timer is not running,Bộ đếm không đang chạy
Timer Running,Bộ đếm đang chạy
Timer running,Bộ đếm đang chạy
Timesheet DocType not available,DocType Bảng chấm công không khả dụng
Timesheets,Bảng chấm công
Timezone,Múi giờ
Timezone is detected from your browser,Múi giờ được phát hiện từ trình duyệt của bạn
Title,Tiêu đề
Title cannot exceed 255 characters,Tiêu đề không được vượt quá 255 ký tự
Title is required,Tiêu đề là bắt buộc
Title updated,Đã cập nhật tiêu đề
To,Đến
to,đến
to cancel,để hủy
to close,để đóng
to confirm:,để xác nhận:
to edit,để chỉnh sửa
"to save,","để lưu,"
To Time cannot be before From Time,Thời gian kết thúc không được trước thời gian bắt đầu
Today,Hôm nay
today,hôm nay
Toggle billable,Chuyển đổi tính phí
Toggle Details Panel,Ẩn/hiện bảng chi tiết
Toggle Manager Panel,Ẩn/hiện bảng quản lý
Toggle Sidebar,Ẩn/hiện thanh bên
Tomorrow,Ngày mai
tomorrow,ngày mai
Total,Tổng
Total Budget,Tổng ngân sách
Total Contacts,Tổng liên hệ
Total Cost,Tổng chi phí
Total Cost to Org,Tổng chi phí cho tổ chức
Total Defect Cost,Tổng chi phí lỗi
Total Hours,Tổng giờ
Total Hours Logged,Tổng giờ đã ghi nhận
Total Projects,Tổng dự án
Total Spent,Tổng đã chi
Total Tasks,Tổng công việc
Total:,Tổng:
Tracked,Đã theo dõi
trails to today while Open at 0%,dời đến hôm nay khi Mở ở 0%
Tried:,Tried:
Try adjusting your filter criteria,Hãy thử điều chỉnh tiêu chí lọc
Try adjusting your filters.,Hãy thử điều chỉnh bộ lọc.
Try Again,Thử lại
Tue,T3
Type,Loại
Type updated,Đã cập nhật loại
Type:,Loại:
Typical response time: 1-2 business days,Thời gian phản hồi thường: 1-2 ngày làm việc
Unarchive,Bỏ lưu trữ
Unarchive Activity,Bỏ lưu trữ hoạt động
Unassign,Bỏ phân công
Unassigned,Chưa phân công
Under Budget,Dưới ngân sách
Ungrouped,Chưa nhóm
Unknown,Không xác định
Unknown error,Lỗi không xác định
Unlink failed,Gỡ liên kết thất bại
Unlink task from milestone,Gỡ liên kết công việc khỏi mốc quan trọng
Unpin,Bỏ ghim
Unpin Activity,Bỏ ghim hoạt động
Unread,Chưa đọc
Unread only,Chỉ chưa đọc
Until,Đến khi
Up to Date,Up to Date
Upcoming,Sắp tới
upcoming,sắp tới
Update,Update
Update Available,Update Available
Update available,Update available
Update available: v{0},Update available: v{0}
Update check failed: {0},Update check failed: {0}
Update failed,Cập nhật thất bại
Updated,Đã cập nhật
Updated successfully,Đã cập nhật thành công
Updates,Updates
Upload,Tải lên
Upload failed,Tải lên thất bại
Upload files below to attach them to this task.,Tải lên tệp bên dưới để đính kèm vào công việc này.
Upload to project,Tải lên dự án
Uploading...,Đang tải lên...
Urgent,Khẩn cấp
User {0} is already linked to client {1},Người dùng {0} đã liên kết với khách hàng {1}
User {0} is already linked to resource {1},Người dùng {0} đã liên kết với nguồn lực {1}
Utilization,Mức sử dụng
Valid,Hợp lệ
Value:,Giá trị:
Variance,Chênh lệch
Variance:,Chênh lệch:
Version {0} is available. You are running {1}.,Version {0} is available. You are running {1}.
View,Xem
View All,Xem tất cả
View all active projects,Xem tất cả dự án đang hoạt động
View all open tasks,Xem tất cả công việc đang mở
View overdue tasks,Xem công việc quá hạn
View Release,View Release
Visibility,Hiển thị
Waiting for this task,Đang chờ công việc này
Waits for:,Đang chờ:
Warning: Resource {0} status is {1},Cảnh báo: Trạng thái nguồn lực {0} là {1}
Warning: Using HTTP instead of HTTPS. Webhook payloads may not be secure.,Cảnh báo: Đang sử dụng HTTP thay vì HTTPS. Dữ liệu webhook có thể không an toàn.
Watch budget closely,Theo dõi ngân sách chặt chẽ
We'll respond to:,Chúng tôi sẽ phản hồi đến:
Webhook deleted,Đã xóa webhook
Webhook name is required,Tên webhook là bắt buộc
Webhook not found,Không tìm thấy webhook
Webhook URL is required,URL webhook là bắt buộc
Webhook URL must start with http:// or https://,URL webhook phải bắt đầu bằng http:// hoặc https://
Wed,T4
Week,Tuần
Weekend,Cuối tuần
Weekly Capacity,Công suất tuần
weekly capacity,công suất tuần
Weekly Capacity (h),Công suất tuần (h)
Welcome,Chào mừng
Welcome back!,Chào mừng trở lại!
Welcome to Orga,Chào mừng đến Orga
What are you working on?,Bạn đang làm gì?
What did you work on?,Bạn đã làm gì?
When,Khi nào
When work begins,Khi công việc bắt đầu
When work is due,Khi công việc đến hạn
Where,Ở đâu
Will capture:,Sẽ ghi lại:
Will create:,Sẽ tạo:
with checklist items,với các mục kiểm tra
Working,Đang làm
Workload,Khối lượng công việc
Workmanship,Tay nghề
Write a comment...,Viết bình luận...
Write a comment... Use @name to mention (Ctrl+Enter to send),Viết bình luận... Dùng @tên để nhắc đến (Ctrl+Enter để gửi)
Year,Năm
Yes,Có
Yesterday,Hôm qua
yesterday,hôm qua
You are not an attendee of this appointment,Bạn không phải là người tham dự cuộc hẹn này
You are not linked to any resource,Bạn không liên kết với nguồn lực nào
You are running the latest version of Orga.,You are running the latest version of Orga.
You can only delete your own comments,Bạn chỉ có thể xóa bình luận của mình
You can only delete your own reactions,Bạn chỉ có thể xóa phản hồi của mình
You do not have access to the client portal. Please contact support.,Bạn không có quyền truy cập cổng khách hàng. Vui lòng liên hệ hỗ trợ.
You have already reacted with '{0}',Bạn đã phản hồi bằng '{0}'
You have been assigned to task '{0}' in project '{1}'.,Bạn đã được phân công công việc '{0}' trong dự án '{1}'.
You have been assigned to: {0},Bạn đã được phân công cho: {0}
You have been invited to the following appointment,Bạn đã được mời đến cuộc hẹn sau
You have no tasks assigned to you right now.,Bạn hiện không có công việc nào được phân công.
You were mentioned in {0},Bạn đã được nhắc đến trong {0}
Your attendance,Sự tham dự của bạn
Your comment has been posted,Bình luận của bạn đã được đăng
Your Projects,Dự án của bạn
Your projects will appear here once they're assigned to you.,Dự án của bạn sẽ hiển thị ở đây khi được phân công cho bạn.
Your Response,Phản hồi của bạn
Your RSVP,RSVP của bạn
Your support request has been submitted successfully.,Yêu cầu hỗ trợ của bạn đã được gửi thành công.
Your support request has been submitted successfully. We'll get back to you shortly.,Yêu cầu hỗ trợ của bạn đã được gửi thành công. Chúng tôi sẽ liên hệ lại sớm.
"Your task ""{0}"" is no longer blocked and can now be started.","Công việc ""{0}"" của bạn không còn bị chặn và có thể bắt đầu ngay."
{0} is required,{0} là bắt buộc
{0} new activities,{0} hoạt động mới
{0} of {1} completed,{0} trên {1} đã hoàn thành
{0} projects already migrated (will be skipped or updated),{0} dự án đã chuyển đổi (sẽ bị bỏ qua hoặc cập nhật)
{0} status changed to {1},Trạng thái {0} đã thay đổi thành {1}
{0} tasks remaining,{0} công việc còn lại
{0} tasks without projects will be skipped,{0} công việc không có dự án sẽ bị bỏ qua
{0} {1} not found,Không tìm thấy {0} {1}
